Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
2021-04-27,0.08454001430451656,0.1023884981113243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10976732778355411,0.0,0.0,0.0,0.0,0.0,0.11414364144066264,0.0,0.0,0.09758537577409275,0.0,0.0,0.0,0.0,0.0,0.0,0.10601565330979122,0.0,0.0,0.12196834072470075,0.0,0.0,0.0,0.0,0.081534239257986,0.05852918692679973,0.0,0.0,0.0,0.0,0.12447372757186216,0.0,0.0,0.0
2021-04-28,0.08278758354567196,0.10037937251532758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10887889738099615,0.0,0.0,0.0,0.0,0.0,0.11531371862310277,0.0,0.0,0.09966743067151067,0.0,0.0,0.0,0.0,0.0,0.0,0.10483520503263859,0.0,0.0,0.12186292259921588,0.0,0.0,0.0,0.0,0.08259743005393284,0.06107293956959208,0.0,0.0,0.0,0.0,0.12353554626720506,0.0,0.0,0.0
2021-04-29,0.08283028516092861,0.10074493184567027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10881984923595649,0.0,0.0,0.0,0.0,0.0,0.11531940709973612,0.0,0.0,0.09997950269119664,0.0,0.0,0.0,0.0,0.0,0.0,0.10413822518139447,0.0,0.0,0.12157597222179911,0.0,0.0,0.0,0.0,0.08193085850399555,0.06175576246120233,0.0,0.0,0.0,0.0,0.1238390168605778,0.0,0.0,0.0
2021-04-30,0.08266133165928545,0.10029297512503417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11513656959842589,0.0,0.0,0.0,0.0,0.0,0.1126274110644154,0.0,0.0,0.09837567651445076,0.0,0.0,0.0,0.0,0.0,0.0,0.10302392281413653,0.0,0.0,0.12307832839711015,0.0,0.0,0.0,0.0,0.082059485201956,0.05972148857293239,0.0,0.0,0.0,0.0,0.12397369844371388,0.0,0.0,0.0
2021-05-03,0.08875566235749867,0.10364811333400348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11336014708398488,0.0,0.0,0.0,0.0,0.0,0.11177257464553125,0.0,0.0,0.09687188625411805,0.0,0.0,0.0,0.0,0.0,0.0,0.10214084917502318,0.0,0.0,0.12410129671292712,0.0,0.0,0.0,0.0,0.08064583409534269,0.057145464961374785,0.0,0.0,0.0,0.0,0.12250040738865452,0.0,0.0,0.0
2021-05-04,0.05389831366514079,0.0,0.0,0.10151071696406024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1297775336950534,0.083731674963247,0.0,0.14550457415598247,0.0,0.0,0.0,0.10486683199809677,0.0,0.0,0.0,0.100452618794657,0.0,0.0798578973108131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038889266332642,0.09092691331577717,0.0
2021-05-05,0.05383371354944032,0.0,0.0,0.10022793243431334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12841354101519376,0.0848856469878994,0.0,0.14607447699615672,0.0,0.0,0.0,0.10440988285782037,0.0,0.0,0.0,0.10008093808420265,0.0,0.07950221251687661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11181785813887832,0.09166505830795417,0.0
2021-05-06,0.05450615984807071,0.0,0.0,0.09923761504224919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278237975789781,0.08541859839845249,0.0,0.14786937714803794,0.0,0.0,0.0,0.10422982755228771,0.0,0.0,0.0,0.09899857481120265,0.0,0.07827355863588421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127700710604186,0.0917812606131135,0.0
2021-05-07,0.054817897758139514,0.0,0.0,0.09897244151762677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284819994700788,0.08494961378480957,0.0,0.146344758406129,0.0,0.0,0.0,0.1040623799415656,0.0,0.0,0.0,0.10054768189543031,0.0,0.077677126436991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11251746577493019,0.09253412354995418,0.0
2021-05-10,0.054541473966984506,0.0,0.0,0.09828443373807302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12847026424258423,0.08503703095758484,0.0,0.14363225901930404,0.0,0.0,0.0,0.1071416474572617,0.0,0.0,0.0,0.10215533020721713,0.0,0.07887882142908212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11217047712559709,0.090585591961361,0.0
2021-05-11,0.05442165979306597,0.0,0.0,0.09808679886406749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12662350018291943,0.08441863106860072,0.0,0.14243012039610947,0.0,0.0,0.0,0.10608144092925133,0.0,0.0,0.0,0.10671217343447728,0.0,0.08001325298578511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11044426329613374,0.09166393013426308,0.0
2021-05-12,0.05397343574743482,0.0,0.0,0.09861615097126152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12343241098563892,0.08277432556997812,0.0,0.14280873990239554,0.0,0.0,0.0,0.10678706521189218,0.0,0.0,0.0,0.10786136646698351,0.0,0.08136488214843672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125665884832331,0.09071565730367605,0.0
2021-05-14,0.050780939077366666,0.0,0.0,0.10610787231451509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12487643369680765,0.08240686090258871,0.0,0.14043693864157933,0.0,0.0,0.0,0.10816689595370574,0.0,0.0,0.0,0.10513102645828372,0.0,0.08169305419517418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11165746880364082,0.0896353067128112,0.0
2021-05-17,0.05315217288962586,0.0,0.0,0.10545206844131993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12370545718157556,0.08525013115308847,0.0,0.14052941450625214,0.0,0.0,0.0,0.10500275379838277,0.0,0.0,0.0,0.10431176367881367,0.0,0.08078830797265628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11158454150232432,0.09110803721711362,0.0
2021-05-18,0.05379213613831822,0.0,0.0,0.10515232632336577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215444029760273,0.08512195705690226,0.0,0.13929258597692223,0.0,0.0,0.0,0.1055300238767172,0.0,0.0,0.0,0.10308157638846072,0.0,0.0810786234817853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11502972773388423,0.09124656620258982,0.0
2021-05-19,0.05287377559696994,0.0,0.0,0.10568837769334744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12167449612379468,0.084687313527308,0.0,0.13998444221313772,0.0,0.0,0.0,0.10525342737702813,0.0,0.0,0.0,0.10368706371372931,0.0,0.08189187548614024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11449805242092953,0.09063738436542779,0.0
2021-05-20,0.05330308593053514,0.0,0.0,0.10513078314139496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12116834300651494,0.08396646100389643,0.0,0.1405712103626633,0.0,0.0,0.0,0.10598675704369684,0.0,0.0,0.0,0.10375720474273235,0.0,0.08040814735888482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11555019360243698,0.09103618412444742,0.0
2021-05-21,0.05328234451777733,0.0,0.0,0.10547294169358823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208406039866629,0.0863015324514478,0.0,0.14069567537171623,0.0,0.0,0.0,0.10550772805609633,0.0,0.0,0.0,0.1036944456720474,0.0,0.07922863119437898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11487739295085357,0.0909679864882414,0.0
2021-05-24,0.05302676694470966,0.0,0.0,0.10513768587731966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197080935894765,0.08709230676699896,0.0,0.14023913112894587,0.0,0.0,0.0,0.10754636290817808,0.0,0.0,0.0,0.10389851476412336,0.0,0.0804110997218208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137362008101021,0.09007444481702773,0.0
2021-05-25,0.05154018117120954,0.0,0.0,0.1076216261582543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11891405236996565,0.0866307838785532,0.0,0.14025898327905903,0.0,0.0,0.0,0.10705932563776614,0.0,0.0,0.0,0.10324361200043387,0.0,0.08027706290398191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11620457518250699,0.08911186279933465,0.0
2021-05-26,0.05285682630265409,0.0,0.0,0.10802818078413942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11876150575122274,0.08644541542557062,0.0,0.14313906693038797,0.0,0.0,0.0,0.1080807282449007,0.0,0.0,0.0,0.10068164946978679,0.0,0.07733283435407623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11658129783167075,0.08894981532564111,0.0
2021-05-27,0.05284446376695746,0.0,0.0,0.10804242082943702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707612176509044,0.08619659740474994,0.0,0.14329273116063915,0.0,0.0,0.0,0.10853925484091308,0.0,0.0,0.0,0.09970719364759681,0.0,0.07806302600649387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11712045607745526,0.08997291496211683,0.0
2021-05-28,0.05229762215424919,0.0,0.0,0.10850958610211059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176899180233693,0.08559929075354382,0.0,0.14462381821340697,0.0,0.0,0.0,0.10897899448636039,0.0,0.0,0.0,0.09920361636437629,0.0,0.07764957829875477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11669639549133866,0.08961258466690943,0.0
2021-05-31,0.052351863040488035,0.0,0.0,0.10883672962171724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11750731728017953,0.08739398141105764,0.0,0.14364834152828473,0.0,0.0,0.0,0.10719701074955391,0.0,0.0,0.0,0.099671021888846,0.0,0.07698933304974775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11701270883653887,0.0902450157525021,0.0
2021-06-01,0.05639085371155905,0.0,0.0,0.10725834582250424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185578081658443,0.08582295311948192,0.0,0.14313516484010247,0.0,0.0,0.0,0.10782658656266231,0.0,0.0,0.0,0.09951298402311061,0.0,0.07664953938033336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11678927643328973,0.08891077737212563,0.0
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.10640625259938294,0.0,0.07561644557325775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11588240877256872,0.0,0.0,0.0,0.12467267937203591,0.0,0.0,0.0,0.0,0.0665739359378902,0.0,0.0,0.0,0.0,0.0,0.10472655997527505,0.0,0.10305298499372803,0.0,0.0,0.0,0.0,0.11178760377903355,0.0,0.0,0.0,0.0,0.0,0.10244151441724125,0.0895800700368848
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.10556811002463665,0.0,0.07660705174520653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687541101258783,0.0,0.0,0.0,0.1245532772291063,0.0,0.0,0.0,0.0,0.06714182208348442,0.0,0.0,0.0,0.0,0.0,0.10503995853315141,0.0,0.10224087417214402,0.0,0.0,0.0,0.0,0.1111493941931463,0.0,0.0,0.0,0.0,0.0,0.10288650118237526,0.08867595317244993
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.10456717240598673,0.0,0.07748547820837261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11995284045914914,0.0,0.0,0.0,0.12293589668405754,0.0,0.0,0.0,0.0,0.06753468838145137,0.0,0.0,0.0,0.0,0.0,0.10456763743774745,0.0,0.10175918279546696,0.0,0.0,0.0,0.0,0.1104451182730818,0.0,0.0,0.0,0.0,0.0,0.1028183782503142,0.08866896930246214
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.10363855995086327,0.0,0.07342358835806496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11871801184109454,0.0,0.0,0.0,0.12170967724004081,0.0,0.0,0.0,0.0,0.06643379994388175,0.0,0.0,0.0,0.0,0.0,0.10795913137513782,0.0,0.10536720276144003,0.0,0.0,0.0,0.0,0.10969939796223037,0.0,0.0,0.0,0.0,0.0,0.10474689865165282,0.08903261507896829
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.10411206632804627,0.0,0.07373962766949749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11886766740311996,0.0,0.0,0.0,0.12271356715738577,0.0,0.0,0.0,0.0,0.06565679319414165,0.0,0.0,0.0,0.0,0.0,0.10775512881355195,0.0,0.1043680783729414,0.0,0.0,0.0,0.0,0.11023277335476855,0.0,0.0,0.0,0.0,0.0,0.10388416992515805,0.08939888584294521
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.10318913655164999,0.0,0.07283302272927421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11820068425527289,0.0,0.0,0.0,0.12277647308217286,0.0,0.0,0.0,0.0,0.06487697282582382,0.0,0.0,0.0,0.0,0.0,0.10971271391390315,0.0,0.10815066237162489,0.0,0.0,0.0,0.0,0.10946980688696406,0.0,0.0,0.0,0.0,0.0,0.10300294657396693,0.08851764095870646
2021-06-10,0.0,0.0,0.0,0.0,0.0,0.10126378573164643,0.0,0.0774802391542097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11726830632839085,0.0,0.0,0.0,0.1229497068428757,0.0,0.0,0.0,0.0,0.06507883855566078,0.0,0.0,0.0,0.0,0.0,0.10918300724291057,0.0,0.10706580202669158,0.0,0.0,0.0,0.0,0.1090899161407098,0.0,0.0,0.0,0.0,0.0,0.1019302514241785,0.08941422944607251
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.1006530890148148,0.0,0.07757543630471517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11661915608946304,0.0,0.0,0.0,0.12179193757493556,0.0,0.0,0.0,0.0,0.06713311196532225,0.0,0.0,0.0,0.0,0.0,0.1089922363590113,0.0,0.10866029074172297,0.0,0.0,0.0,0.0,0.10946785723594102,0.0,0.0,0.0,0.0,0.0,0.10078727105284552,0.08904060612941768
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.09979259086270853,0.0,0.07833221655709856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11653446494498211,0.0,0.0,0.0,0.12228876618645038,0.0,0.0,0.0,0.0,0.06678875148739474,0.0,0.0,0.0,0.0,0.0,0.10818884343980688,0.0,0.10946318514514762,0.0,0.0,0.0,0.0,0.10853926520484763,0.0,0.0,0.0,0.0,0.0,0.10078838184044327,0.09000284516526447
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.09975229815208746,0.0,0.07804152629774037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11689979592291924,0.0,0.0,0.0,0.12390427610600496,0.0,0.0,0.0,0.0,0.06652573252090682,0.0,0.0,0.0,0.0,0.0,0.10799798940602902,0.0,0.10915615321330659,0.0,0.0,0.0,0.0,0.10808950051917136,0.0,0.0,0.0,0.0,0.0,0.10079800240842049,0.08955520541957633
2021-06-16,0.0,0.0,0.0,0.0,0.0,0.09985021711805661,0.0,0.07762820597918124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11574935507467361,0.0,0.0,0.0,0.12569280836526608,0.0,0.0,0.0,0.0,0.06521761734472825,0.0,0.0,0.0,0.0,0.0,0.11067890869093926,0.0,0.10757708718188683,0.0,0.0,0.0,0.0,0.10817103753068667,0.0,0.0,0.0,0.0,0.0,0.10034333776387283,0.08981746341529238
2021-06-17,0.0,0.0,0.0,0.0,0.0,0.09891409146380378,0.0,0.07757122221031915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11539321788163451,0.0,0.0,0.0,0.1267651645750306,0.0,0.0,0.0,0.0,0.0646669753419246,0.0,0.0,0.0,0.0,0.0,0.10894359992260126,0.0,0.10702876846389164,0.0,0.0,0.0,0.0,0.10808287326009439,0.0,0.0,0.0,0.0,0.0,0.10258624230932387,0.09077710920231512
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.10184283747739988,0.0,0.07817097350842755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11736975920482576,0.0,0.0,0.0,0.13039712753326782,0.0,0.0,0.0,0.0,0.062377782483152136,0.0,0.0,0.0,0.0,0.0,0.10554366015345255,0.0,0.10414254471176762,0.0,0.0,0.0,0.0,0.10882167400752189,0.0,0.0,0.0,0.0,0.0,0.10258660319993601,0.0894774978736978
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.10127944392416023,0.0,0.0778178739957734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753523663939837,0.0,0.0,0.0,0.13083015878575174,0.0,0.0,0.0,0.0,0.062018678035382045,0.0,0.0,0.0,0.0,0.0,0.10866763644846733,0.0,0.10400066117966916,0.0,0.0,0.0,0.0,0.1082770070603848,0.0,0.0,0.0,0.0,0.0,0.10287883546606903,0.08741818713858723
2021-06-22,0.0,0.0,0.0,0.0,0.0,0.1020808402252665,0.0,0.07644952999222408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11734478788880845,0.0,0.0,0.0,0.1293964702423699,0.0,0.0,0.0,0.0,0.06214434302572355,0.0,0.0,0.0,0.0,0.0,0.1087928559883613,0.0,0.10350264906913159,0.0,0.0,0.0,0.0,0.10739404853381485,0.0,0.0,0.0,0.0,0.0,0.10400152973029568,0.08961566043948847
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.1021130674987683,0.0,0.07687723426834134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11821808960779566,0.0,0.0,0.0,0.12963679214760213,0.0,0.0,0.0,0.0,0.06160198605954292,0.0,0.0,0.0,0.0,0.0,0.10845213544823389,0.0,0.10330188460113916,0.0,0.0,0.0,0.0,0.10776534390358038,0.0,0.0,0.0,0.0,0.0,0.10528138498535541,0.08747898497230525
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.10226154380291258,0.0,0.07682952302149709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11760913725540613,0.0,0.0,0.0,0.12945777254070567,0.0,0.0,0.0,0.0,0.06252159129405535,0.0,0.0,0.0,0.0,0.0,0.10857274228119874,0.0,0.10227275928567015,0.0,0.0,0.0,0.0,0.10712697263979493,0.0,0.0,0.0,0.0,0.0,0.10561758587006947,0.08845345869397754
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.10176883071100697,0.0,0.07743001791684467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11852551143918696,0.0,0.0,0.0,0.1276152974207318,0.0,0.0,0.0,0.0,0.06364552412917777,0.0,0.0,0.0,0.0,0.0,0.107042770973915,0.0,0.10239277460736167,0.0,0.0,0.0,0.0,0.10859555326245943,0.0,0.0,0.0,0.0,0.0,0.10528657341208629,0.08842202218432392
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.10128042975953669,0.0,0.07679939361167692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11939439770804086,0.0,0.0,0.0,0.12798927449487998,0.0,0.0,0.0,0.0,0.0640713977046742,0.0,0.0,0.0,0.0,0.0,0.10694454729469806,0.0,0.1026534763578357,0.0,0.0,0.0,0.0,0.10905554983120617,0.0,0.0,0.0,0.0,0.0,0.1042864239660443,0.08824869651925775
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.09984145452130773,0.0,0.0769827617058742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11801777486039253,0.0,0.0,0.0,0.12965222571751653,0.0,0.0,0.0,0.0,0.06319088754225034,0.0,0.0,0.0,0.0,0.0,0.10826287748407441,0.0,0.10447479880230941,0.0,0.0,0.0,0.0,0.10924828414656232,0.0,0.0,0.0,0.0,0.0,0.1035910697943592,0.08746134083065236
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.10058535260862198,0.0,0.0769164274653035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11827342203485035,0.0,0.0,0.0,0.12921642228059022,0.0,0.0,0.0,0.0,0.06333480228423893,0.0,0.0,0.0,0.0,0.0,0.10771630425341902,0.0,0.10341698480823072,0.0,0.0,0.0,0.0,0.10946887966898097,0.0,0.0,0.0,0.0,0.0,0.10338755837068016,0.08841108994769654
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.10222717742106,0.0,0.0762352702384192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11830496794915875,0.0,0.0,0.0,0.12946740132313236,0.0,0.0,0.0,0.0,0.06297624206207646,0.0,0.0,0.0,0.0,0.0,0.10851215484030562,0.0,0.10262622893314671,0.0,0.0,0.0,0.0,0.11079384783139122,0.0,0.0,0.0,0.0,0.0,0.10226011156857394,0.08732328391873923
2021-07-02,0.0,0.0,0.0,0.09904054830886624,0.0,0.12089607640782198,0.0,0.07017656505098364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09944780524424315,0.11176425424287277,0.0,0.0,0.0,0.0,0.0922359573293195,0.0,0.0,0.0,0.0,0.0,0.11648064544387252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928154176253142,0.0,0.0,0.0,0.0,0.0,0.0,0.0948108896686445,0.10660301645858897,0.0
2021-07-05,0.0,0.0,0.0,0.09859782986576945,0.0,0.12071574934198621,0.0,0.07050596221942294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016666602141398,0.11089923554265521,0.0,0.0,0.0,0.0,0.09261160220380193,0.0,0.0,0.0,0.0,0.0,0.1173179424354022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09031570514192498,0.0,0.0,0.0,0.0,0.0,0.0,0.09382021840696259,0.1057807069057698,0.0
2021-07-06,0.0,0.0,0.0,0.09766163345002488,0.0,0.11988509432775266,0.0,0.07162027668359386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999454366950353,0.11085526840714487,0.0,0.0,0.0,0.0,0.09245639126181256,0.0,0.0,0.0,0.0,0.0,0.11649050186260958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08922255344368432,0.0,0.0,0.0,0.0,0.0,0.0,0.09399797051981658,0.10854340654733612,0.0
2021-07-07,0.0,0.0,0.0,0.09881460452894478,0.0,0.1195960021458438,0.0,0.0715256977679482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991267482013409,0.11052518965447024,0.0,0.0,0.0,0.0,0.09291657302411958,0.0,0.0,0.0,0.0,0.0,0.11725463999587815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08980250822051082,0.0,0.0,0.0,0.0,0.0,0.0,0.09203709795361481,0.10834213660364325,0.0
2021-07-08,0.0,0.0,0.0,0.09903672132724532,0.0,0.12119538330302883,0.0,0.07114249541039558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10121163575814196,0.10983553103955185,0.0,0.0,0.0,0.0,0.09175864075976425,0.0,0.0,0.0,0.0,0.0,0.11675081892204742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860161508147173,0.0,0.0,0.0,0.0,0.0,0.0,0.09255515816921395,0.10864359906323147,0.0
2021-07-09,0.0,0.0,0.0,0.0987182978309736,0.0,0.11908999220770328,0.0,0.07154462411845706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10084169324088865,0.11196964011704061,0.0,0.0,0.0,0.0,0.09152118844615774,0.0,0.0,0.0,0.0,0.0,0.11697383912942341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08868948046424585,0.0,0.0,0.0,0.0,0.0,0.0,0.09249089244784504,0.10889388601607577,0.0
2021-07-12,0.0,0.0,0.0,0.09774646247788668,0.0,0.117180537348996,0.0,0.07126010535617804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10012387081701543,0.11395182917216483,0.0,0.0,0.0,0.0,0.0920554359176326,0.0,0.0,0.0,0.0,0.0,0.11634394268259014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08891392304614239,0.0,0.0,0.0,0.0,0.0,0.0,0.09188225728088505,0.11127066074339269,0.0
2021-07-13,0.0,0.0,0.0,0.09680486481817661,0.0,0.11655927604158835,0.0,0.07075909195772966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09924051826701029,0.11604418944226619,0.0,0.0,0.0,0.0,0.09398061734650352,0.0,0.0,0.0,0.0,0.0,0.11642518555928127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08856118242321827,0.0,0.0,0.0,0.0,0.0,0.0,0.09139907690759866,0.1109493377311738,0.0
2021-07-14,0.0,0.0,0.0,0.0970109603561858,0.0,0.1161324497357415,0.0,0.0704839898456474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09893796125003249,0.11532648325428539,0.0,0.0,0.0,0.0,0.09384182169893505,0.0,0.0,0.0,0.0,0.0,0.11874907371222017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08891248587131323,0.0,0.0,0.0,0.0,0.0,0.0,0.09061013917145187,0.11071755972181706,0.0
